1401130781321045212_3409364414,3409364414,laa.cataleyaa,1481247826,10,0
1400419706812246589_3409364414,3409364414,laa.cataleyaa,1481163060,18,0
1399640714719153383_3409364414,3409364414,laa.cataleyaa,1481070196,17,2
1398960525211123560_3409364414,3409364414,laa.cataleyaa,1480989112,12,2
1398782295963521262_3409364414,3409364414,laa.cataleyaa,1480967865,8,0
1398737206683790865_3409364414,3409364414,laa.cataleyaa,1480962490,39,1
1398309891151519771_3409364414,3409364414,laa.cataleyaa,1480911550,23,0
1394658840083069201_3409364414,3409364414,laa.cataleyaa,1480476311,15,2
1394262619879228544_3409364414,3409364414,laa.cataleyaa,1480429078,17,0
1393776344638187714_3409364414,3409364414,laa.cataleyaa,1480371109,43,0
1392971667508255665_3409364414,3409364414,laa.cataleyaa,1480275184,35,0
1392910207205660037_3409364414,3409364414,laa.cataleyaa,1480267857,12,0
1391820071868870570_3409364414,3409364414,laa.cataleyaa,1480137903,21,0
1391705107204399847_3409364414,3409364414,laa.cataleyaa,1480124198,35,0
1391007076368655712_3409364414,3409364414,laa.cataleyaa,1480040987,28,0
1389909521022903119_3409364414,3409364414,laa.cataleyaa,1479910148,14,0
1388843841288898537_3409364414,3409364414,laa.cataleyaa,1479783109,11,1
1386691823270969626_3409364414,3409364414,laa.cataleyaa,1479526568,8,0
1402254950381414854_333657708,333657708,memo.lg,1481381838,32,1
1397565284927557331_333657708,333657708,memo.lg,1480822786,188,1
1393977562421891976_333657708,333657708,memo.lg,1480395096,139,7
1392378963036622371_333657708,333657708,memo.lg,1480204528,111,4
1391116726691000734_333657708,333657708,memo.lg,1480054058,116,2
1390130381436930604_333657708,333657708,memo.lg,1479936476,156,1
1389554370756375636_333657708,333657708,memo.lg,1479867811,67,2
1387949450731163351_333657708,333657708,memo.lg,1479676489,107,2
1387318401915369634_333657708,333657708,memo.lg,1479601262,110,2
1386539960450218323_333657708,333657708,memo.lg,1479508465,167,1
1385278580631953514_333657708,333657708,memo.lg,1479358097,171,3
1384994116441756308_333657708,333657708,memo.lg,1479324186,157,1
1383167460987110013_333657708,333657708,memo.lg,1479106432,174,2
1383023899130135577_333657708,333657708,memo.lg,1479089318,124,1
1382390451029779010_333657708,333657708,memo.lg,1479013805,118,1
1381708158900402652_333657708,333657708,memo.lg,1478932469,170,1
1381260774152151946_333657708,333657708,memo.lg,1478879137,96,1
1380930839218849731_333657708,333657708,memo.lg,1478839805,140,1
1401000736346815797_362719292,362719292,maisjesuisuneartiste,1481232324,87,3
1399192631485047176_362719292,362719292,maisjesuisuneartiste,1481016781,97,0
1397988281802627748_362719292,362719292,maisjesuisuneartiste,1480873211,75,7
1397806545219207217_362719292,362719292,maisjesuisuneartiste,1480851546,51,0
1397338573669262562_362719292,362719292,maisjesuisuneartiste,1480795760,72,0
1397158777924361468_362719292,362719292,maisjesuisuneartiste,1480774327,67,0
1395037676406572596_362719292,362719292,maisjesuisuneartiste,1480521472,81,0
1394173159510392299_362719292,362719292,maisjesuisuneartiste,1480418413,37,0
1393700810399014080_362719292,362719292,maisjesuisuneartiste,1480362105,114,8
1392236353856695740_362719292,362719292,maisjesuisuneartiste,1480187528,69,4
1388680505913933635_362719292,362719292,maisjesuisuneartiste,1479763638,146,13
1387108078373255045_362719292,362719292,maisjesuisuneartiste,1479576190,105,0
1386331978470703649_362719292,362719292,maisjesuisuneartiste,1479483671,141,7
1386265500522342822_362719292,362719292,maisjesuisuneartiste,1479475747,67,0
1385096750959932293_362719292,362719292,maisjesuisuneartiste,1479336421,65,1
1384386684342488993_362719292,362719292,maisjesuisuneartiste,1479251774,73,0
1383282989139591106_362719292,362719292,maisjesuisuneartiste,1479120204,74,2
1382857283666666092_362719292,362719292,maisjesuisuneartiste,1479069456,135,6
1401433188517979283_22599385,22599385,tiffanynicolecombs,1481283876,18,0
1400924051593815937_22599385,22599385,tiffanynicolecombs,1481223182,23,1
1400922863599115474_22599385,22599385,tiffanynicolecombs,1481223041,25,1
1400708778748110200_22599385,22599385,tiffanynicolecombs,1481197520,14,0
1398316856473686036_22599385,22599385,tiffanynicolecombs,1480912380,24,1
1398304392319245793_22599385,22599385,tiffanynicolecombs,1480910894,20,0
1398304038647212817_22599385,22599385,tiffanynicolecombs,1480910852,20,1
1398302964762610944_22599385,22599385,tiffanynicolecombs,1480910724,27,0
1398201747038415623_22599385,22599385,tiffanynicolecombs,1480898658,23,1
1397361333414741274_22599385,22599385,tiffanynicolecombs,1480798473,29,0
1396679574792658159_22599385,22599385,tiffanynicolecombs,1480717201,21,0
1396679325818605063_22599385,22599385,tiffanynicolecombs,1480717171,20,1
1396665717105625202_22599385,22599385,tiffanynicolecombs,1480715549,21,0
1396585258778884502_22599385,22599385,tiffanynicolecombs,1480705958,22,1
1396107424130039759_22599385,22599385,tiffanynicolecombs,1480648995,17,0
1395790236089226561_22599385,22599385,tiffanynicolecombs,1480611184,25,0
1395789886703539319_22599385,22599385,tiffanynicolecombs,1480611142,21,0
1395784522742490751_22599385,22599385,tiffanynicolecombs,1480610503,13,0
1325919719551491184_580147537,580147537,bordiyan_andrey,1472281969,251,1
1253397436016601619_580147537,580147537,bordiyan_andrey,1463636639,356,1
1210219190886574315_580147537,580147537,bordiyan_andrey,1458489391,249,6
1187775965177555762_580147537,580147537,bordiyan_andrey,1455813950,123,2
1155242056338614711_580147537,580147537,bordiyan_andrey,1451935606,179,0
1145096396134132101_580147537,580147537,bordiyan_andrey,1450726149,116,0
1081146329400846923_580147537,580147537,bordiyan_andrey,1443102707,53,0
1044246797186738929_580147537,580147537,bordiyan_andrey,1438703940,32,0
1044244502466243227_580147537,580147537,bordiyan_andrey,1438703666,30,0
1034286074180381308_580147537,580147537,bordiyan_andrey,1437516529,28,0
1032732200797710819_580147537,580147537,bordiyan_andrey,1437331293,26,2
1020524003865373380_580147537,580147537,bordiyan_andrey,1435875963,34,3
967404423697901806_580147537,580147537,bordiyan_andrey,1429543615,25,0
961658646723799521_580147537,580147537,bordiyan_andrey,1428858665,30,2
955802186848643100_580147537,580147537,bordiyan_andrey,1428160521,33,3
948882086107261862_580147537,580147537,bordiyan_andrey,1427335581,35,0
932465913471937379_580147537,580147537,bordiyan_andrey,1425378620,37,0
879167760392235551_580147537,580147537,bordiyan_andrey,1419024985,26,1
1402208687594215167_2124073994,2124073994,vera_chan23,1481376323,26,2
1402060141586966274_2124073994,2124073994,vera_chan23,1481358615,34,0
1401558813316210959_2124073994,2124073994,vera_chan23,1481298852,53,5
1400805816210373883_2124073994,2124073994,vera_chan23,1481209087,46,1
1399983594013152091_2124073994,2124073994,vera_chan23,1481111071,45,6
1397529800075592970_2124073994,2124073994,vera_chan23,1480818556,56,4
1396476614208336854_2124073994,2124073994,vera_chan23,1480693006,41,0
1396467785424723819_2124073994,2124073994,vera_chan23,1480691954,21,0
1395885620450310811_2124073994,2124073994,vera_chan23,1480622554,45,2
1395684080544458032_2124073994,2124073994,vera_chan23,1480598529,31,3
1392894146561665448_2124073994,2124073994,vera_chan23,1480265943,48,0
1392770397598341972_2124073994,2124073994,vera_chan23,1480251191,48,0
1392764411982386119_2124073994,2124073994,vera_chan23,1480250477,45,0
1392523433505967269_2124073994,2124073994,vera_chan23,1480221750,47,1
1392150901942474798_2124073994,2124073994,vera_chan23,1480177341,44,2
1391996993349649575_2124073994,2124073994,vera_chan23,1480158994,34,0
1389753936504158697_2124073994,2124073994,vera_chan23,1479891601,33,0
1389625851544827718_2124073994,2124073994,vera_chan23,1479876332,36,0
1398266825791265680_588508190,588508190,andreanbm,1480906416,113,9
1397341294606534969_588508190,588508190,andreanbm,1480796084,151,24
1393078325336961069_588508190,588508190,andreanbm,1480287899,102,2
1383014332148884587_588508190,588508190,andreanbm,1479088177,100,8
1382074000557088255_588508190,588508190,andreanbm,1478976081,101,10
1372737483124763361_588508190,588508190,andreanbm,1477863081,141,5
1367689217597033019_588508190,588508190,andreanbm,1477261281,155,22
1362565960380371562_588508190,588508190,andreanbm,1476650541,125,2
1358210343800753621_588508190,588508190,andreanbm,1476131311,140,14
1357691971010826503_588508190,588508190,andreanbm,1476069517,131,2
1356742358196239707_588508190,588508190,andreanbm,1475956314,122,14
1355159578685236849_588508190,588508190,andreanbm,1475767632,81,3
1347495255129314085_588508190,588508190,andreanbm,1474853973,150,19
1345178931661344490_588508190,588508190,andreanbm,1474577846,166,18
1341443563615014001_588508190,588508190,andreanbm,1474132555,122,7
1337082171579662030_588508190,588508190,andreanbm,1473612637,104,4
1337076100131560082_588508190,588508190,andreanbm,1473611913,68,0
1331359840378879580_588508190,588508190,andreanbm,1472930482,136,17
1401841145398464606_214450566,214450566,driccalee_k,1481332508,46,2
1401451975686384091_214450566,214450566,driccalee_k,1481286116,38,2
1401399424907561215_214450566,214450566,driccalee_k,1481279851,54,4
1398950587328779578_214450566,214450566,driccalee_k,1480987927,65,3
1397819010423028441_214450566,214450566,driccalee_k,1480853032,60,2
1396782829035882464_214450566,214450566,driccalee_k,1480729510,68,0
1396684435043057291_214450566,214450566,driccalee_k,1480717780,48,0
1396057245540590058_214450566,214450566,driccalee_k,1480643014,64,1
1395981468820209463_214450566,214450566,driccalee_k,1480633980,63,2
1395643691855260948_214450566,214450566,driccalee_k,1480593714,56,0
1395614444847888974_214450566,214450566,driccalee_k,1480590228,46,0
1395334088844134064_214450566,214450566,driccalee_k,1480556807,77,0
1395310417064974715_214450566,214450566,driccalee_k,1480553985,64,1
1394903810740880978_214450566,214450566,driccalee_k,1480505513,46,2
1394858498341095610_214450566,214450566,driccalee_k,1480500112,41,1
1394625955935274090_214450566,214450566,driccalee_k,1480472391,51,2
1394529855403492379_214450566,214450566,driccalee_k,1480460935,40,0
1393816072339066753_214450566,214450566,driccalee_k,1480375845,73,1
1402220132449991365_4089436731,4089436731,niall_horan1390,1481377687,18,0
1401378685609994717_4089436731,4089436731,niall_horan1390,1481277379,16,0
1401378293509605656_4089436731,4089436731,niall_horan1390,1481277332,11,0
1401376558309271811_4089436731,4089436731,niall_horan1390,1481277125,18,0
1400650916588669919_4089436731,4089436731,niall_horan1390,1481190622,21,0
1400650453587790202_4089436731,4089436731,niall_horan1390,1481190567,19,0
1400649777633780232_4089436731,4089436731,niall_horan1390,1481190486,13,0
1400537382852750267_4089436731,4089436731,niall_horan1390,1481177088,20,3
1383522399157607385_4089436731,4089436731,niall_horan1390,1479148744,20,1
1382079647677078443_4089436731,4089436731,niall_horan1390,1478976754,20,1
1382079093156543706_4089436731,4089436731,niall_horan1390,1478976688,17,0
1382078163447010558_4089436731,4089436731,niall_horan1390,1478976577,16,0
1382078066625791482_4089436731,4089436731,niall_horan1390,1478976566,22,0
1381905249749722104_4089436731,4089436731,niall_horan1390,1478955964,24,0
1380566254243685361_4089436731,4089436731,niall_horan1390,1478796344,18,3
1380562641127640962_4089436731,4089436731,niall_horan1390,1478795913,23,0
1380562106504722776_4089436731,4089436731,niall_horan1390,1478795849,20,0
1379869686834239276_4089436731,4089436731,niall_horan1390,1478713306,15,0
1377777606251102654_583912695,583912695,rubvdoorn,1478463911,35,1
1343662334241301102_583912695,583912695,rubvdoorn,1474397053,26,3
1330509026257296955_583912695,583912695,rubvdoorn,1472829057,40,3
1289354598993424066_583912695,583912695,rubvdoorn,1467923067,45,1
1273417949703184864_583912695,583912695,rubvdoorn,1466023270,27,2
1262457713651753143_583912695,583912695,rubvdoorn,1464716708,24,1
1244282640222790089_583912695,583912695,rubvdoorn,1462550071,22,4
1239094442328727593_583912695,583912695,rubvdoorn,1461931589,18,1
1209384855287767263_583912695,583912695,rubvdoorn,1458389931,14,2
1165248200830493662_583912695,583912695,rubvdoorn,1453128431,19,2
1154383617131684648_583912695,583912695,rubvdoorn,1451833272,16,4
1101408959629763459_583912695,583912695,rubvdoorn,1445518201,25,2
1076139854618304731_583912695,583912695,rubvdoorn,1442505889,19,6
1067401270050562195_583912695,583912695,rubvdoorn,1441464168,12,0
1054499934141293266_583912695,583912695,rubvdoorn,1439926209,13,3
1049910605658071569_583912695,583912695,rubvdoorn,1439379119,16,5
1046541932843114968_583912695,583912695,rubvdoorn,1438977542,19,1
1036290113453826098_583912695,583912695,rubvdoorn,1437755429,15,3
1393143054940966856_43601639,43601639,jules_kelley,1480295615,90,2
1389930255087531131_43601639,43601639,jules_kelley,1479912619,59,4
1389213303603735161_43601639,43601639,jules_kelley,1479827152,45,1
1385178162963269583_43601639,43601639,jules_kelley,1479346126,48,0
1382342407165343574_43601639,43601639,jules_kelley,1479008077,30,1
1378343670609063009_43601639,43601639,jules_kelley,1478531391,79,2
1377196078508406331_43601639,43601639,jules_kelley,1478394587,53,3
1374283224440389047_43601639,43601639,jules_kelley,1478047348,100,8
1372844631327086665_43601639,43601639,jules_kelley,1477875854,100,3
1369243923021315853_43601639,43601639,jules_kelley,1477446617,39,2
1367580328994884789_43601639,43601639,jules_kelley,1477248301,58,4
1365450311938649521_43601639,43601639,jules_kelley,1476994383,31,1
1357531520781043686_43601639,43601639,jules_kelley,1476050389,44,3
1351826544360478584_43601639,43601639,jules_kelley,1475370303,80,0
1351049603332396228_43601639,43601639,jules_kelley,1475277685,91,3
1338688931302357339_43601639,43601639,jules_kelley,1473804178,79,0
1327073169651456825_43601639,43601639,jules_kelley,1472419471,123,8
1323152721356255900_43601639,43601639,jules_kelley,1471952117,91,6
1401698426797881833_218992780,218992780,sennettstamper,1481315495,31,2
1400257479564189432_218992780,218992780,sennettstamper,1481143721,43,6
1399898608437968623_218992780,218992780,sennettstamper,1481100940,25,1
1399100499470334674_218992780,218992780,sennettstamper,1481005798,43,2
1397843367651654818_218992780,218992780,sennettstamper,1480855936,33,0
1396969374480369756_218992780,218992780,sennettstamper,1480751748,28,1
1396672430482841234_218992780,218992780,sennettstamper,1480716349,19,3
1395935497318220588_218992780,218992780,sennettstamper,1480628500,28,0
1395175597696857279_218992780,218992780,sennettstamper,1480537913,32,2
1394334200391372480_218992780,218992780,sennettstamper,1480437611,40,3
1393486823853952477_218992780,218992780,sennettstamper,1480336595,32,3
1392877399846334278_218992780,218992780,sennettstamper,1480263946,20,2
1392622388251979812_218992780,218992780,sennettstamper,1480233547,23,0
1391632641073259433_218992780,218992780,sennettstamper,1480115560,34,3
1390632747160261905_218992780,218992780,sennettstamper,1479996363,26,0
1390155059169502662_218992780,218992780,sennettstamper,1479939418,24,1
1389556589870154783_218992780,218992780,sennettstamper,1479868075,44,3
1389118118630247042_218992780,218992780,sennettstamper,1479815805,33,2
1402304979234118644_253881243,253881243,jojothekreuter,1481387802,12,2
1355914134067219869_253881243,253881243,jojothekreuter,1475857582,46,1
1345777032340057894_253881243,253881243,jojothekreuter,1474649145,43,2
1306685626841652819_253881243,253881243,jojothekreuter,1469989086,41,0
1303762863705462047_253881243,253881243,jojothekreuter,1469640666,53,0
1270925763923898697_253881243,253881243,jojothekreuter,1465726179,78,1
1245107623814197956_253881243,253881243,jojothekreuter,1462648416,37,0
1208914389719282487_253881243,253881243,jojothekreuter,1458333847,41,0
1189267022179168887_253881243,253881243,jojothekreuter,1455991698,39,4
1186385420566622834_253881243,253881243,jojothekreuter,1455648184,25,0
1169640162302587330_253881243,253881243,jojothekreuter,1453651994,18,0
1159405865993990445_253881243,253881243,jojothekreuter,1452431971,36,0
1155248166188315044_253881243,253881243,jojothekreuter,1451936334,26,2
1147984289109078192_253881243,253881243,jojothekreuter,1451070413,21,0
1119660471915606429_253881243,253881243,jojothekreuter,1447693951,46,3
1114587731785379853_253881243,253881243,jojothekreuter,1447089233,32,0
1094194764205748889_253881243,253881243,jojothekreuter,1444658202,40,1
1083457279158875061_253881243,253881243,jojothekreuter,1443378194,15,0
1401695643373847511_178865782,178865782,daniellegrisel,1481315163,112,3
1400688989584867859_178865782,178865782,daniellegrisel,1481195161,129,5
1399803926085357769_178865782,178865782,daniellegrisel,1481089653,124,6
1399559366025212064_178865782,178865782,daniellegrisel,1481060499,81,10
1399194022232386521_178865782,178865782,daniellegrisel,1481016947,95,5
1398385827070910945_178865782,178865782,daniellegrisel,1480920602,96,4
1398083644345564367_178865782,178865782,daniellegrisel,1480884579,115,5
1397849768922926031_178865782,178865782,daniellegrisel,1480856699,62,9
1397287972067348948_178865782,178865782,daniellegrisel,1480789728,55,2
1396974630094440045_178865782,178865782,daniellegrisel,1480752374,89,3
1396289687701791237_178865782,178865782,daniellegrisel,1480670723,125,5
1395745923711318831_178865782,178865782,daniellegrisel,1480605901,90,3
1395525121590114715_178865782,178865782,daniellegrisel,1480579580,97,4
1395184381332794224_178865782,178865782,daniellegrisel,1480538960,59,0
1394819325201831380_178865782,178865782,daniellegrisel,1480495442,74,1
1394362940106226490_178865782,178865782,daniellegrisel,1480441037,91,4
1394131214473998571_178865782,178865782,daniellegrisel,1480413413,50,3
1393830670488503836_178865782,178865782,daniellegrisel,1480377585,110,5
1397118362760279577_30608305,30608305,tbosmans,1480769509,37,3
1397072457537507193_30608305,30608305,tbosmans,1480764036,20,0
1390441991682137989_30608305,30608305,tbosmans,1479973623,40,0
1389700054696072716_30608305,30608305,tbosmans,1479885177,60,4
1387619736233386754_30608305,30608305,tbosmans,1479637184,33,2
1383555642454888101_30608305,30608305,tbosmans,1479152706,22,1
1380994730690738974_30608305,30608305,tbosmans,1478847422,67,11
1374084176067807283_30608305,30608305,tbosmans,1478023620,44,4
1370098804057176852_30608305,30608305,tbosmans,1477548526,45,0
1369004352597118293_30608305,30608305,tbosmans,1477418057,14,0
1365473959851729445_30608305,30608305,tbosmans,1476997202,31,1
1365254942389982869_30608305,30608305,tbosmans,1476971093,30,2
1365055627352652110_30608305,30608305,tbosmans,1476947333,53,5
1361491527444012877_30608305,30608305,tbosmans,1476522459,23,0
1360699043650656022_30608305,30608305,tbosmans,1476427988,32,3
1359532565714740084_30608305,30608305,tbosmans,1476288933,31,3
1356397911700758797_30608305,30608305,tbosmans,1475915253,29,1
1355064922991612385_30608305,30608305,tbosmans,1475756348,31,3
1391387466136756809_53353200,53353200,priggekim,1480086333,100,0
1334927018244065771_53353200,53353200,priggekim,1473355723,71,4
1312559723346099143_53353200,53353200,priggekim,1470689333,65,1
1302900174200548078_53353200,53353200,priggekim,1469537825,57,0
1298130973870919521_53353200,53353200,priggekim,1468969292,86,6
1295888224040113287_53353200,53353200,priggekim,1468701936,77,2
1291521502730328841_53353200,53353200,priggekim,1468181382,66,0
1272716122083427772_53353200,53353200,priggekim,1465939606,80,8
1263685579329111464_53353200,53353200,priggekim,1464863081,41,0
1258583314553504852_53353200,53353200,priggekim,1464254844,76,2
1250339989518157727_53353200,53353200,priggekim,1463272163,46,0
1248729897370781220_53353200,53353200,priggekim,1463080225,94,2
1240163173864179353_53353200,53353200,priggekim,1462058992,103,1
1237881116609873757_53353200,53353200,priggekim,1461786950,74,1
1226343357604824213_53353200,53353200,priggekim,1460411542,72,2
1202071708131001412_53353200,53353200,priggekim,1457518136,62,3
1200211705795314863_53353200,53353200,priggekim,1457296406,51,2
1184767841295009362_53353200,53353200,priggekim,1455455354,63,2
1400338561835983739_1480876884,1480876884,caleb.curtin,1481153386,18,0
1394680613914689898_1480876884,1480876884,caleb.curtin,1480478906,44,1
1393166693458667903_1480876884,1480876884,caleb.curtin,1480298433,23,1
1389839111669443524_1480876884,1480876884,caleb.curtin,1479901754,34,0
1389685220499950178_1480876884,1480876884,caleb.curtin,1479883409,31,4
1387126780917258471_1480876884,1480876884,caleb.curtin,1479578419,46,0
1382583435066964482_1480876884,1480876884,caleb.curtin,1479036810,37,0
